actor/backtrack_steps,actor/kl,actor/loss,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.0,0.009657269,-0.055414714,80.0,3.334323,192.24527,1.6963303,-0.017457036,-1.753556,5000,0.5584293,1000,1000.0,1000,5,0.0,2196.0799724301323,1889.8886584734544,877.72860397771,5,508.1560128916028,1.7123095,-0.016527865,-1.8884985,20000,0.5548394,1000,1000.0,1000,20,0.0,2233.936016909778,1845.3370412888412,827.256202340126,20,510.23401901905726,3349.0,66.94759607315063,20000.0,166.0,11146.279991388321,3320000.0,298.7411225064287,3320000.0
1.0,0.009592101,-0.05346921,80.0,4.000704,206.34273,1.605724,-0.02675094,-1.656435,5000,0.5937888,1000,1000.0,1000,5,0.0,2171.6005067704245,2069.577539474331,1846.9744425835088,5,117.24698197084373,1.7572415,-0.022496836,-1.8765162,20000,0.56834084,1000,1000.0,1000,20,0.0,2196.750685583538,1920.3171233014334,840.297547388589,20,411.08300254619576,3369.0,66.67705631256104,20000.0,167.0,11213.01117181778,3340000.0,299.95325387861004,3340000.0
1.0,0.009695944,-0.06298889,80.0,3.6068368,182.93008,1.5926003,-0.009322482,-1.8001224,5000,0.5461998,1000,1000.0,1000,5,0.0,2117.6339243855327,1707.3672489231917,881.7662501484156,5,486.655427899492,1.7090063,-0.013205636,-1.7423576,20000,0.5336708,1000,1000.0,1000,20,0.0,2230.15377844905,1785.3673455649725,826.2152666654438,20,537.6971584701673,3389.0,66.7180426120758,20000.0,168.0,11279.782328128815,3360000.0,299.7689862738876,3360000.0
1.0,0.00967874,-0.052226074,80.0,4.114731,181.86368,1.7129561,-0.045611702,-1.740977,5000,0.51618826,1000,1000.0,1000,5,0.0,2235.460790658137,1654.4356249938253,786.3991013062187,5,677.7570746469905,1.643793,-0.020800907,-1.8147624,20000,0.541102,1000,1000.0,1000,20,0.0,2235.5656627467833,1730.7083155614207,824.1693208385259,20,547.6468587880217,3409.0,67.38933253288269,20000.0,169.0,11347.226449728012,3380000.0,296.78287717482556,3380000.0
1.0,0.009623887,-0.05294733,80.0,3.6249256,178.89252,1.5813322,-0.004089031,-1.690974,5000,0.5206123,1000,1000.0,1000,5,0.0,2218.92805605568,1637.77081696284,881.6136368773878,5,582.1259799248344,1.7605383,-0.017455962,-1.8367492,20000,0.52447873,1000,1000.0,1000,20,0.0,2252.2911210972816,1709.401451946178,803.7652719393373,20,562.7183264362698,3429.0,66.833336353302,20000.0,170.0,11414.150348901749,3400000.0,299.25185680202645,3400000.0
1.0,0.00957822,-0.070840895,80.0,2.910851,181.37357,1.7063353,-0.024607493,-1.7741414,5000,0.55096877,1000,1000.0,1000,5,0.0,2214.1797029859736,1861.448885110009,791.3189170900732,5,537.61101208374,1.6741922,-0.014158847,-1.8316327,20000,0.50479746,1000,1000.0,1000,20,0.0,2245.087901590392,1646.9427772187978,827.8930851314217,20,585.3270476329349,3449.0,65.88796424865723,20000.0,171.0,11480.092022180557,3420000.0,303.54557509959176,3420000.0
1.0,0.009665249,-0.045600187,80.0,3.0050476,148.98906,1.6743474,-0.018674113,-1.7072424,5000,0.5482802,1000,1000.0,1000,5,0.0,2216.6765729123726,1896.7221787522546,818.8346797702834,5,539.8778191156885,1.8486247,-0.008492527,-1.8575981,20000,0.49143064,1000,1000.0,1000,20,0.0,2236.7906063757837,1453.3882624197722,784.7869157362729,20,576.5780108919272,3469.0,67.11750674247742,20000.0,172.0,11547.2631149292,3440000.0,297.9848473325719,3440000.0
1.0,0.009663317,-0.053156495,80.0,3.3484223,172.66904,1.7236413,-0.019578096,-1.710887,5000,0.5076925,1000,1000.0,1000,5,0.0,2215.9091975837946,1569.1739612623583,805.8748983070254,5,623.4049561426641,1.7238147,-0.029352976,-1.8263351,20000,0.5396183,1000,1000.0,1000,20,0.0,2200.039102613926,1750.0621742547141,831.5737949297763,20,534.4002402908422,3489.0,66.6022937297821,20000.0,173.0,11613.918864011765,3460000.0,300.28995819789213,3460000.0
1.0,0.009641701,-0.05518379,80.0,4.5272875,184.86403,1.6442611,-0.028705161,-1.7032158,5000,0.5507472,1000,1000.0,1000,5,0.0,2220.3345969263464,1839.5565433938523,850.8789495043457,5,516.9109313343243,1.8573604,-0.018956468,-1.7989223,20000,0.53048575,1000,1000.0,1000,20,0.0,2266.4303305596113,1692.6462579344109,789.947377659264,20,575.7409942967175,3509.0,67.30080890655518,20000.0,174.0,11681.275734424591,3480000.0,297.173248359753,3480000.0
1.0,0.009624424,-0.048963808,80.0,3.4604707,180.9275,1.9063566,-0.0223021,-1.7800786,5000,0.5242014,1000,1000.0,1000,5,0.0,2165.591195818037,1589.963939739007,798.4500446915627,5,577.8732880022803,1.7284554,-0.022844495,-1.9040761,20000,0.54025775,1000,1000.0,1000,20,0.0,2237.142648216337,1815.6063256663504,824.1960220020264,20,549.5863649829784,3529.0,66.5514657497406,20000.0,175.0,11747.881663560867,3500000.0,300.519301486278,3500000.0
1.0,0.009671115,-0.0699193,80.0,3.109864,180.50137,1.6301975,-0.019769872,-1.7461271,5000,0.5526938,1000,1000.0,1000,5,0.0,2249.106033399701,1930.8901622808073,914.5221345573664,5,511.2738739382985,1.7841048,-0.013103818,-1.6968176,20000,0.5235138,1000,1000.0,1000,20,0.0,2240.0385723896325,1737.8127034344136,785.9814024865627,20,569.0864406445859,3549.0,67.19343113899231,20000.0,176.0,11815.130351781845,3520000.0,297.648142995246,3520000.0
1.0,0.009699297,-0.04555212,80.0,2.4632092,180.66002,1.5813599,-0.030512393,-1.6409663,5000,0.5486413,1000,1000.0,1000,5,0.0,2241.926163908094,1840.8749566783197,844.4026069929823,5,504.49114786700574,1.717242,-0.018358666,-1.718782,20000,0.50975955,1000,1000.0,1000,20,0.0,2245.429244108498,1684.7645713861275,795.3967190310359,20,609.2425941319214,3569.0,67.27248430252075,20000.0,177.0,11882.457506656647,3540000.0,297.29837105555777,3540000.0
1.0,0.009644927,-0.050456654,80.0,2.7899969,178.59126,1.5424889,-0.018255036,-1.850818,5000,0.5012071,1000,1000.0,1000,5,0.0,2229.9827651120722,1637.0915923721157,796.6578941270709,5,634.235274934786,1.7128645,-0.016011123,-1.7573812,20000,0.52343386,1000,1000.0,1000,20,0.0,2274.0484743639827,1735.504234602116,793.0290979407728,20,595.8172864513139,3589.0,66.74642157554626,20000.0,178.0,11949.263508796692,3560000.0,299.64153175407614,3560000.0
1.0,0.009722476,-0.046833437,80.0,2.7974806,186.1978,1.703124,-0.014402092,-1.5875888,5000,0.5052197,1000,1000.0,1000,5,0.0,2208.409727970138,1611.1067044634372,813.5152990110219,5,617.3675991925779,1.7102613,-0.028644448,-1.8447003,20000,0.5388113,1000,1000.0,1000,20,0.0,2229.5513059380464,1766.3512872452352,761.947850569617,20,542.419782948131,3609.0,67.08523082733154,20000.0,179.0,12016.401557683945,3580000.0,298.12821321994613,3580000.0
1.0,0.009698743,-0.05118573,80.0,3.5716271,188.24066,1.7604363,-0.02276274,-1.7087147,5000,0.5867609,1000,1000.0,1000,5,0.0,2214.350042147562,2083.479288774915,1794.760459765792,5,148.70204297383324,1.8619754,-0.025810633,-1.8156452,20000,0.52384883,1000,1000.0,1000,20,0.0,2240.5547496899962,1759.6954625914573,770.9690478555858,20,549.6080564976437,3629.0,66.4261703491211,20000.0,180.0,12082.884862661362,3600000.0,301.0861516610768,3600000.0
1.0,0.009774322,-0.04623359,80.0,3.1248627,176.35011,1.7471206,0.0068214796,-1.8173115,5000,0.5026795,1000,1000.0,1000,5,0.0,2216.924130661413,1646.998878042726,899.227089991793,5,604.2142869586805,1.6665447,-0.02229474,-1.861417,20000,0.5210705,1000,1000.0,1000,20,0.0,2230.0716587118804,1696.8699120966253,805.1096683256328,20,594.6855415182407,3649.0,66.5634081363678,20000.0,181.0,12149.5069937706,3620000.0,300.46538420968767,3620000.0
1.0,0.009686534,-0.05160314,80.0,3.2393255,171.95348,1.5726515,-0.008227491,-1.7155607,5000,0.48089874,1000,1000.0,1000,5,0.0,2210.8724050447345,1534.0977424893529,848.1332924813032,5,551.1159603994871,1.760952,-0.012552022,-1.92835,20000,0.5112515,1000,1000.0,1000,20,0.0,2242.7659456543624,1702.4706800600572,816.5915526375175,20,617.6029574084477,3669.0,66.9830276966095,20000.0,182.0,12216.543451070786,3640000.0,298.5830991484481,3640000.0
1.0,0.009632617,-0.05300594,80.0,3.0924637,197.25,1.6590499,-0.009857067,-1.7445376,5000,0.46664846,1000,1000.0,1000,5,0.0,2289.475728549063,1441.6350842295215,852.4183965325356,5,678.7927244182682,1.7145369,-0.021046773,-1.796334,20000,0.54734176,1000,1000.0,1000,20,0.0,2296.785943066003,1900.0579190257588,860.5440220657038,20,504.82446669803517,3689.0,67.45191311836243,20000.0,183.0,12284.049146413803,3660000.0,296.50752773912654,3660000.0
1.0,0.009722344,-0.049034275,80.0,5.2219086,199.14006,1.6401882,-0.028619546,-1.7281376,5000,0.54124737,1000,1000.0,1000,5,0.0,2183.6928908601403,1841.7789064561948,827.1868075495586,5,509.94311196191563,1.8643043,-0.02486704,-1.8555607,20000,0.5437175,1000,1000.0,1000,20,0.0,2296.510086365044,1878.80682398692,860.6608341695974,20,507.9509923731458,3709.0,66.16217875480652,20000.0,184.0,12350.264224290848,3680000.0,302.2875058894134,3680000.0
1.0,0.00970464,-0.05176889,80.0,4.490451,175.57826,1.6945782,-0.02643001,-1.7199824,5000,0.5526817,1000,1000.0,1000,5,0.0,2300.7025540712057,1948.6866430655004,932.8123981166282,5,517.3558134401435,1.7300382,-0.02200339,-1.8586731,20000,0.51273537,1000,1000.0,1000,20,0.0,2276.264203821309,1646.6055828235899,752.5185932898894,20,601.0580272266343,3729.0,68.99393677711487,20000.0,185.0,12419.312251091003,3700000.0,289.8805450776068,3700000.0
1.0,0.00971196,-0.059976775,80.0,4.804241,185.92592,1.6262679,-0.034706566,-1.65947,5000,0.58640814,1000,1000.0,1000,5,0.0,2270.5051600411534,2075.0132158733904,1529.4436311349273,5,278.8542699450743,1.6743668,-0.018920088,-1.7198166,20000,0.5390866,1000,1000.0,1000,20,0.0,2238.410432317294,1758.2091122462539,757.4653848279268,20,548.8129947853645,3749.0,66.57262325286865,20000.0,186.0,12485.93771481514,3720000.0,300.42379318646107,3720000.0
1.0,0.009758021,-0.06549015,80.0,3.9066925,183.1956,1.7368767,-0.02702223,-1.6750691,5000,0.5450798,1000,1000.0,1000,5,0.0,2304.103123778943,1974.2876862946898,878.495049577672,5,549.2977636003557,1.6917756,-0.014713092,-1.8121686,20000,0.5280244,1000,1000.0,1000,20,0.0,2274.449841574533,1749.4658031689228,797.4945193901658,20,590.531883140311,3769.0,66.30376696586609,20000.0,187.0,12552.295515537262,3740000.0,301.64198680138674,3740000.0
1.0,0.009720493,-0.078514785,80.0,4.98445,191.07187,1.5197247,0.005313995,-1.5265331,5000,0.43447247,1000,1000.0,1000,5,0.0,2097.4708995129913,1153.1979039176367,901.3572182278149,5,472.2075201646942,1.6887507,-0.021625515,-1.8399017,20000,0.52601624,1000,1000.0,1000,20,0.0,2299.317510502471,1751.8443213809194,754.4131734920666,20,587.8450017408215,3789.0,65.90939569473267,20000.0,188.0,12618.258051633835,3760000.0,303.44687262241666,3760000.0
1.0,0.009693189,-0.045631535,80.0,5.6742735,173.83533,1.5849597,-0.005607135,-1.7296815,5000,0.49401888,1000,1000.0,1000,5,0.0,2304.803326059133,1683.6349312385544,853.7941657714546,5,650.2968533004373,1.8125641,-0.011933165,-1.7991133,20000,0.48684147,1000,1000.0,1000,20,0.0,2285.8013569647446,1550.3759153209453,832.5249450569972,20,603.9341845906041,3809.0,66.40798902511597,20000.0,189.0,12684.71978855133,3780000.0,301.1685836840483,3780000.0
1.0,0.009754761,-0.054086328,80.0,2.6736414,174.00934,1.5328819,-0.031447887,-1.6785064,5000,0.54455906,1000,1000.0,1000,5,0.0,2261.58915077243,1892.1540956891142,906.4835978955962,5,504.53556259894253,1.6959417,-0.021094855,-1.7671367,20000,0.5194171,1000,1000.0,1000,20,0.0,2299.0379711771384,1795.2814131454331,801.9474024605006,20,614.4932868454899,3829.0,66.26251864433289,20000.0,190.0,12751.036136865616,3800000.0,301.829758499687,3800000.0
1.0,0.009656363,-0.055981256,80.0,3.5160189,204.82582,1.634506,-0.004851096,-1.6959937,5000,0.51142097,1000,1000.0,1000,5,0.0,2283.5226667411625,1659.6224456496536,862.2814316339791,5,629.7446003738631,1.5857214,-0.023931187,-1.8495677,20000,0.5578953,1000,1000.0,1000,20,0.0,2311.8438297268003,1972.7769177676469,799.4189431676641,20,435.32854933174747,3849.0,66.88118624687195,20000.0,191.0,12817.970647096634,3820000.0,299.03775818473025,3820000.0
1.0,0.009724707,-0.04851343,80.0,4.9325514,161.81216,1.5916929,-0.028259914,-1.7189611,5000,0.59411037,1000,1000.0,1000,5,0.0,2309.702662255615,2272.019185542874,2261.1083050742745,5,18.892434808705477,1.7924052,-0.025949238,-1.6757112,20000,0.4947941,1000,1000.0,1000,20,0.0,2299.4845289639197,1526.0872682549991,776.4310173243284,20,619.576092175673,3869.0,66.48910236358643,20000.0,192.0,12884.51392698288,3840000.0,300.80117326043563,3840000.0
1.0,0.00968785,-0.062288474,80.0,4.120113,180.95709,1.6607752,-0.045859147,-1.6722672,5000,0.52030087,1000,1000.0,1000,5,0.0,2186.669390177354,1611.6898583529983,827.8877065153793,5,595.3207166223269,1.5830425,-0.026205575,-1.7746167,20000,0.5210705,1000,1000.0,1000,20,0.0,2304.9611994102597,1679.150793796446,790.0228699212894,20,624.6090446303148,3889.0,66.52503395080566,20000.0,193.0,12951.092853546143,3860000.0,300.6387041424093,3860000.0
1.0,0.009706699,-0.058248203,80.0,5.036059,209.40842,1.5303409,-0.034912523,-1.6756052,5000,0.5512458,1000,1000.0,1000,5,0.0,2314.1252900250256,1960.0516750492388,851.0292736744741,5,556.9470682995035,1.7701344,-0.031594485,-1.775603,20000,0.5686379,1000,1000.0,1000,20,0.0,2324.844082714757,2060.0874020275864,869.2333635073155,20,385.6200655323158,3909.0,66.39093160629272,20000.0,194.0,13017.537332296371,3880000.0,301.2459610990659,3880000.0
1.0,0.009693971,-0.058589734,80.0,4.7089596,193.83578,1.7528723,-0.019064836,-1.7719865,5000,0.54441136,1000,1000.0,1000,5,0.0,2218.653028719127,1892.5307396122255,904.7550114984624,5,499.02667762207454,1.6362283,-0.03784895,-1.7973499,20000,0.5539598,1000,1000.0,1000,20,0.0,2316.6488221837208,1829.241573769781,772.6679886355996,20,531.7361426144848,3929.0,66.18819117546082,20000.0,195.0,13083.779943466187,3900000.0,302.16870479178425,3900000.0
1.0,0.009727722,-0.048462454,80.0,3.750275,193.58972,1.5454239,-0.0063955374,-1.8338058,5000,0.513848,1000,1000.0,1000,5,0.0,2158.383072797209,1589.3290865618735,867.1916463989764,5,573.3253153835295,1.7197653,-0.024641303,-1.8722377,20000,0.5387226,1000,1000.0,1000,20,0.0,2343.5395551100373,1877.197932588018,844.1320109157823,20,580.7637889995104,3949.0,66.03677773475647,20000.0,196.0,13149.871507406235,3920000.0,302.8615369503955,3920000.0
1.0,0.009637063,-0.04674612,80.0,4.209802,180.1855,1.6945369,-0.04324293,-1.7303928,5000,0.5579811,1000,1000.0,1000,5,0.0,2149.3131785011647,1814.6252472711872,866.8057868462056,5,479.75689798415027,1.8486396,-0.034446444,-1.826577,20000,0.5241773,1000,1000.0,1000,20,0.0,2342.036873849109,1723.2504523437237,801.2802036479115,20,643.3628084474672,3969.0,66.79967308044434,20000.0,197.0,13216.730814933777,3940000.0,299.40266288301666,3940000.0
1.2,0.009059173,-0.04592427,80.0,2.710579,184.04347,1.6308482,-0.016964538,-1.8032742,5000,0.5513854,1000,1000.0,1000,5,0.0,2341.790401288308,1920.8666351030581,891.1567666959018,5,531.9563163414654,1.6727874,-0.034379628,-1.7679663,20000,0.5238925,1000,1000.0,1000,20,0.0,2328.4096884634346,1749.6857520160731,794.9377737175673,20,620.8355582212548,3989.0,66.82087850570679,20000.0,198.0,13283.60779452324,3960000.0,299.30764825685304,3960000.0
1.0,0.009795121,-0.059633166,80.0,3.3584282,159.98184,1.5518079,-0.026525626,-1.7682319,5000,0.5529878,1000,1000.0,1000,5,0.0,2321.057189658284,1981.8769495114684,820.4782362487167,5,582.0908127276699,1.747632,-0.021474473,-1.9881911,20000,0.5070044,1000,1000.0,1000,20,0.0,2304.0031247612787,1563.125133786595,781.1078829690814,20,652.8894558826953,4009.0,66.68270230293274,20000.0,199.0,13350.34464430809,3980000.0,299.92785698968873,3980000.0
1.0,0.009669794,-0.06602154,80.0,3.2179742,204.42628,1.593226,-0.019364709,-1.8173699,5000,0.55918384,1000,1000.0,1000,5,0.0,2294.143710109405,1925.8105729136616,858.8360819593072,5,537.9929049347888,1.743722,-0.010418712,-1.8991632,20000,0.53992414,1000,1000.0,1000,20,0.0,2333.34051627852,1857.4234894304827,868.9698446560651,20,562.8968641955768,4029.0,66.73438143730164,20000.0,200.0,13417.132241487503,4000000.0,299.69559272517455,4000000.0
1.0,0.009705494,-0.05356152,80.0,3.060553,186.43324,1.5997365,-0.012835017,-1.7289207,5000,0.552385,1000,1000.0,1000,5,0.0,2216.820115543902,1930.8011696521194,911.7265513278544,5,509.90845429074824,1.7707605,-0.029374115,-1.7625397,20000,0.55126226,1000,1000.0,1000,20,0.0,2334.6445062570274,1873.5993892990386,870.2724870266393,20,532.2749213184553,4049.0,66.33801770210266,20000.0,201.0,13483.526580572128,4020000.0,301.486247144314,4020000.0
1.0,0.009717131,-0.06168533,80.0,3.4931028,175.1523,1.5343413,-0.029551433,-1.6670897,5000,0.5097639,1000,1000.0,1000,5,0.0,2295.603100856766,1652.2420310871676,859.3588266000152,5,656.2989707209177,1.7100763,-0.020191606,-1.8000445,20000,0.5307928,1000,1000.0,1000,20,0.0,2337.652283252217,1682.306818109611,790.9371509999037,20,618.3389388579898,4069.0,66.95311546325684,20000.0,202.0,13550.5347738266,4040000.0,298.71649529103377,4040000.0
1.0,0.00969398,-0.04688213,80.0,3.3334234,201.99826,1.5656207,-0.023474772,-1.7061782,5000,0.563102,1000,1000.0,1000,5,0.0,2337.382345176302,1875.4694687721553,930.4019999355078,5,509.8881121234313,1.7096376,-0.021825582,-1.8564258,20000,0.54901606,1000,1000.0,1000,20,0.0,2330.0535722337663,1902.5224943104172,787.6076765656471,20,546.4520918629152,4089.0,66.51446986198425,20000.0,203.0,13617.103026151657,4060000.0,300.68645275982,4060000.0
1.0,0.009731042,-0.043962087,80.0,3.3399935,189.90834,1.7386864,-0.0033127137,-1.7348907,5000,0.51206225,1000,1000.0,1000,5,0.0,2314.4974969774485,1677.0579588975756,740.7064702101052,5,716.3277613857963,1.6082665,-0.017292703,-1.7749882,20000,0.55021316,1000,1000.0,1000,20,0.0,2337.4449885794893,1838.0353156689525,771.0783597538248,20,601.4107141359174,4109.0,66.21039772033691,20000.0,204.0,13683.365633487701,4080000.0,302.067359336476,4080000.0
1.0,0.009696527,-0.05531221,80.0,3.8851829,201.59883,1.5756569,-0.0003556488,-1.6077135,5000,0.4979178,1000,1000.0,1000,5,0.0,2312.595051802695,1619.069092458114,815.5929125323892,5,637.6980019430489,1.850055,-0.01961292,-1.8065156,20000,0.55998355,1000,1000.0,1000,20,0.0,2337.31855545938,1878.6525146916974,800.9747975962237,20,533.3197257963549,4129.0,65.42859053611755,20000.0,205.0,13748.894869804382,4100000.0,305.6767666263528,4100000.0
1.0,0.009649311,-0.051235665,80.0,3.3546557,185.32057,1.5933197,-0.017674424,-1.6683753,5000,0.55249065,1000,1000.0,1000,5,0.0,2326.3817946836352,1936.2487804903649,803.6841819896363,5,583.4283654473386,1.580219,-0.023278512,-1.9394829,20000,0.55434805,1000,1000.0,1000,20,0.0,2320.0619922000915,1853.443375961401,846.0820762645453,20,579.7873258237673,4149.0,66.36072421073914,20000.0,206.0,13815.309005975723,4120000.0,301.38308823283467,4120000.0
1.0,0.009713764,-0.051306706,80.0,5.420547,211.74681,1.7136874,-0.018216824,-1.6455947,5000,0.5393766,1000,1000.0,1000,5,0.0,2357.288891542703,1731.4860530659557,891.7453077435493,5,682.2896574100762,1.6129661,-0.017459387,-1.7377613,20000,0.54993933,1000,1000.0,1000,20,0.0,2351.83393251244,1834.5477703195065,862.430442138575,20,557.6574649603729,4169.0,67.4337375164032,20000.0,207.0,13882.832609891891,4140000.0,296.58744623394216,4140000.0
1.0,0.00976211,-0.049810387,80.0,4.84047,159.75493,1.5753021,-0.002537067,-1.6178898,5000,0.55845493,1000,1000.0,1000,5,0.0,2312.989787342027,1848.1836322156712,860.4306275825948,5,507.7041777818607,1.7963611,-0.011744473,-1.7101407,20000,0.52685463,1000,1000.0,1000,20,0.0,2337.2795542031527,1673.6441819292377,861.458455812186,20,653.4862417249624,4189.0,66.44269299507141,20000.0,208.0,13949.331726789474,4160000.0,301.0112790203064,4160000.0
1.0,0.009685611,-0.052727886,80.0,4.283197,214.53043,1.5544505,-0.033238344,-1.5771618,5000,0.57479817,1000,1000.0,1000,5,0.0,2194.0615690508857,1853.3961252234876,940.3452683240175,5,464.46896394467694,1.6409388,-0.022460535,-1.7063708,20000,0.5800957,1000,1000.0,1000,20,0.0,2370.4928441187367,2045.8893135246822,860.9936680942774,20,433.9765494855391,4209.0,66.37398624420166,20000.0,209.0,14015.761003494263,4180000.0,301.3228695714682,4180000.0
1.0,0.009689398,-0.04960501,80.0,5.345319,210.70654,1.66868,-0.020197568,-1.6170878,5000,0.52275693,1000,1000.0,1000,5,0.0,2355.0756124593318,1741.6955262290314,872.5130020165816,5,655.3961210624568,1.7208364,-0.026036462,-1.7457721,20000,0.5534798,1000,1000.0,1000,20,0.0,2377.9520052820444,1926.9748290782532,832.4449674715288,20,535.643515254067,4229.0,66.44447445869446,20000.0,210.0,14082.258927583694,4200000.0,301.003208512592,4200000.0
1.0,0.009771766,-0.051072706,80.0,6.1738586,190.25702,1.5282557,-0.00591593,-1.6757383,5000,0.43347013,1000,1000.0,1000,5,0.0,2338.5752623714507,1205.8058114215733,811.2265226822346,5,584.7638367722565,1.8184842,-0.02432376,-1.9310888,20000,0.547976,1000,1000.0,1000,20,0.0,2334.242402832955,1880.8285938274116,810.5007218718529,20,562.4242571151412,4249.0,66.72445702552795,20000.0,211.0,14149.038249969482,4220000.0,299.74016862135346,4220000.0
1.0,0.009722894,-0.055008,80.0,4.500952,196.03693,1.7726886,-0.025772577,-1.7438087,5000,0.5399197,1000,1000.0,1000,5,0.0,2395.5425775907934,1719.426867631823,883.7922061402351,5,672.538049386053,1.6379646,-0.02695695,-1.7959394,20000,0.5497117,1000,1000.0,1000,20,0.0,2355.840441454202,1869.908504947438,786.6352311335504,20,598.1001301540615,4269.0,66.74528956413269,20000.0,212.0,14215.83753657341,4240000.0,299.64661372519566,4240000.0
